invoice_id,customer_id,project_id,invoice_date,due_date,payment_date,subtotal,tax_rate,tax_amount,total,currency,status,payment_method,notes,terms
INV-001195,2665,PRJ-00501,2020-05-13,2020-07-12,,181273.85,0.08,14501.91,195775.76,USD,Overdue,,Similar culture prepare deal adult member.,Net 45
INV-001196,4501,PRJ-00475,2023-08-18,2023-09-02,,58481.69,0.08,4678.54,63160.23,USD,Draft,,,Net 60
INV-001197,2970,PRJ-00636,2020-02-28,2020-03-14,,160068.19,0.08,12805.46,172873.65,USD,Sent,,,Net 45
INV-001198,238,PRJ-01082,2024-07-06,2024-09-04,2024-08-30,141279.0,0.08,11302.32,152581.32,USD,Paid,Wire Transfer,,Net 30
INV-001199,3785,PRJ-00524,2021-03-22,2021-04-21,2021-04-11,109458.93,0.08,8756.71,118215.63999999998,USD,Paid,Wire Transfer,,Net 45
INV-001200,3372,PRJ-01028,2022-09-18,2022-10-03,,40694.91,0.08,3255.59,43950.5,USD,Cancelled,,Commercial finally computer step act suffer black.,Net 30
INV-001201,566,PRJ-00105,2024-09-06,2024-09-21,,165782.6,0.08,13262.61,179045.21000000002,USD,Draft,,,Net 45
INV-001202,762,PRJ-00754,2023-10-06,2023-11-20,,115648.61,0.08,9251.89,124900.5,USD,Overdue,,,Net 60
INV-001203,259,PRJ-00278,2020-10-20,2020-11-04,,105956.35,0.08,8476.51,114432.86,USD,Draft,,,Net 45
INV-001204,335,PRJ-01123,2022-05-08,2022-06-22,,37108.49,0.08,2968.68,40077.17,USD,Sent,,,Net 45
INV-001205,2172,,2024-10-09,2024-10-24,,85305.79,0.08,6824.46,92130.25,USD,Cancelled,,,Net 60
INV-001206,4521,,2021-05-27,2021-07-11,,127426.01,0.08,10194.08,137620.09,USD,Sent,,,Net 60
INV-001207,1199,PRJ-00589,2024-10-31,2024-12-30,,155269.81,0.08,12421.58,167691.38999999998,USD,Overdue,,,Net 60
INV-001208,556,PRJ-01006,2021-10-08,2021-12-07,,30020.02,0.08,2401.6,32421.62,USD,Sent,,,Net 45
INV-001209,689,PRJ-00271,2021-12-08,2022-02-06,,59707.54,0.08,4776.6,64484.14,USD,Cancelled,,,Net 30
INV-001210,343,,2021-08-27,2021-10-11,2021-10-09,117917.9,0.08,9433.43,127351.32999999999,USD,Paid,Check,,Net 30
INV-001211,2584,PRJ-00115,2024-04-18,2024-06-17,2024-06-16,142742.28,0.08,11419.38,154161.66,USD,Paid,Check,End cold main end foreign.,Net 15
INV-001212,3338,PRJ-01003,2024-02-17,2024-04-02,,5925.25,0.08,474.02,6399.27,USD,Draft,,,Net 60
INV-001213,245,PRJ-01039,2021-10-25,2021-12-24,,183780.12,0.08,14702.41,198482.53,USD,Draft,,,Net 60
INV-001214,533,PRJ-00879,2024-05-27,2024-07-11,,104191.7,0.08,8335.34,112527.04,USD,Sent,,Once surface campaign program scientist truth ever.,Net 30
INV-001215,2924,PRJ-01042,2023-06-02,2023-08-01,,114816.0,0.08,9185.28,124001.28,USD,Cancelled,,Never agency rest any small five.,Net 15
INV-001216,4444,PRJ-00203,2023-09-19,2023-11-03,,107393.29,0.08,8591.46,115984.75,USD,Cancelled,,,Net 45
INV-001217,3174,PRJ-00674,2020-01-27,2020-03-12,,19372.06,0.08,1549.76,20921.82,USD,Draft,,,Net 30
INV-001218,1184,PRJ-00122,2021-04-12,2021-06-11,,154353.35,0.08,12348.27,166701.62,USD,Draft,,,Net 30
INV-001219,982,PRJ-00325,2021-12-11,2022-01-25,,165522.41,0.08,13241.79,178764.2,USD,Draft,,,Net 60
INV-001220,3633,PRJ-00294,2020-10-06,2020-11-05,,160698.11,0.08,12855.85,173553.96,USD,Cancelled,,,Net 45
INV-001221,3523,PRJ-00844,2020-12-04,2021-01-18,,119032.05,0.08,9522.56,128554.61,USD,Cancelled,,,Net 60
INV-001222,4564,PRJ-01085,2020-06-30,2020-08-14,,70149.16,0.08,5611.93,75761.09,USD,Overdue,,Pass pretty something one drive town within picture.,Net 15
INV-001223,4274,PRJ-00986,2023-04-15,2023-05-15,,60036.71,0.08,4802.94,64839.65,USD,Cancelled,,So late door mouth increase.,Net 60
INV-001224,149,PRJ-00408,2020-05-14,2020-06-13,,98269.79,0.08,7861.58,106131.37,USD,Cancelled,,Meet ball main per notice federal east.,Net 45
INV-001225,3644,PRJ-00844,2022-06-15,2022-08-14,,145663.7,0.08,11653.1,157316.80000000002,USD,Sent,,Plan democratic become most carry care wall small.,Net 15
INV-001226,1920,PRJ-00690,2021-06-19,2021-07-19,,82792.97,0.08,6623.44,89416.41,USD,Draft,,,Net 60
INV-001227,685,,2024-09-26,2024-10-26,,189759.26,0.08,15180.74,204940.0,USD,Cancelled,,,Net 15
INV-001228,3946,PRJ-00660,2020-04-02,2020-06-01,2020-05-24,40414.69,0.08,3233.18,43647.87,USD,Paid,Bank Transfer,Owner these not young someone short region.,Net 30
INV-001229,2292,PRJ-00223,2020-01-13,2020-02-12,,51826.84,0.08,4146.15,55972.99,USD,Draft,,,Net 15
INV-001230,2209,PRJ-00720,2020-04-09,2020-05-09,2020-05-09,71817.75,0.08,5745.42,77563.17,USD,Paid,Credit Card,,Net 45
INV-001231,1785,PRJ-00304,2021-10-14,2021-11-28,,16879.69,0.08,1350.38,18230.07,USD,Cancelled,,Ball sea plan arrive local small interview.,Net 60
INV-001232,4950,PRJ-00260,2022-11-01,2022-11-16,,72986.43,0.08,5838.91,78825.34,USD,Draft,,,Net 15
INV-001233,2948,PRJ-00281,2021-10-24,2021-11-23,2021-11-17,60122.17,0.08,4809.77,64931.94,USD,Paid,Wire Transfer,,Net 30
INV-001234,3626,,2022-11-25,2022-12-10,,91984.66,0.08,7358.77,99343.43000000001,USD,Draft,,,Net 60
INV-001235,3245,PRJ-00475,2021-12-09,2022-02-07,,199599.32,0.08,15967.95,215567.27000000002,USD,Draft,,,Net 15
INV-001236,1922,PRJ-00270,2021-01-13,2021-02-27,,38777.36,0.08,3102.19,41879.55,USD,Sent,,,Net 60
INV-001237,3745,PRJ-00312,2020-06-23,2020-07-08,,191900.29,0.08,15352.02,207252.31,USD,Draft,,,Net 15
INV-001238,2992,PRJ-00644,2024-03-02,2024-05-01,,7600.32,0.08,608.03,8208.35,USD,Draft,,,Net 60
INV-001239,991,PRJ-00078,2024-11-23,2025-01-07,,181838.66,0.08,14547.09,196385.75,USD,Sent,,,Net 15
INV-001240,4711,PRJ-00187,2022-09-02,2022-10-17,,38159.39,0.08,3052.75,41212.14,USD,Draft,,Ready themselves charge attention describe.,Net 60
INV-001241,1006,PRJ-01071,2024-10-10,2024-12-09,2024-12-11,145617.82,0.08,11649.43,157267.25,USD,Paid,Credit Card,,Net 30
INV-001242,3464,PRJ-00817,2020-03-23,2020-05-07,,197602.64,0.08,15808.21,213410.85,USD,Overdue,,,Net 45
INV-001243,146,PRJ-00664,2023-03-15,2023-05-14,,117099.01,0.08,9367.92,126466.93,USD,Draft,,Little attack situation and ahead majority author.,Net 60
INV-001244,1311,PRJ-00467,2024-11-13,2025-01-12,,198853.56,0.08,15908.28,214761.84,USD,Overdue,,Though majority land tend however character.,Net 30
INV-001245,4577,PRJ-00138,2020-10-25,2020-12-24,,193076.14,0.08,15446.09,208522.23,USD,Draft,,Floor experience compare technology woman current.,Net 30
INV-001246,3366,PRJ-00592,2021-08-25,2021-09-24,,194486.7,0.08,15558.94,210045.64,USD,Sent,,,Net 15
INV-001247,756,PRJ-01002,2024-09-10,2024-09-25,2024-09-25,90174.15,0.08,7213.93,97388.07999999999,USD,Paid,PayPal,,Net 30
INV-001248,4680,PRJ-01161,2022-08-03,2022-08-18,,59426.99,0.08,4754.16,64181.149999999994,USD,Cancelled,,,Net 15
INV-001249,149,PRJ-00430,2024-05-07,2024-06-06,,166608.82,0.08,13328.71,179937.53,USD,Cancelled,,,Net 60
INV-001250,582,PRJ-00686,2024-09-30,2024-10-15,,36361.38,0.08,2908.91,39270.28999999999,USD,Overdue,,,Net 15
INV-001251,3512,PRJ-00013,2021-12-15,2022-01-14,2022-01-19,153131.66,0.08,12250.53,165382.19,USD,Paid,Check,,Net 15
INV-001252,2384,PRJ-00785,2020-03-13,2020-04-12,,81399.9,0.08,6511.99,87911.89,USD,Draft,,,Net 30
INV-001253,4571,PRJ-00712,2021-12-20,2022-02-18,,59754.42,0.08,4780.35,64534.77,USD,Cancelled,,,Net 45
INV-001254,876,PRJ-00544,2023-10-13,2023-11-27,,61566.84,0.08,4925.35,66492.19,USD,Draft,,,Net 30
INV-001255,2589,PRJ-00371,2023-11-28,2023-12-28,2023-12-28,156276.46,0.08,12502.12,168778.58,USD,Paid,Bank Transfer,,Net 60
INV-001256,1685,PRJ-00121,2023-07-31,2023-09-29,,154023.08,0.08,12321.85,166344.93,USD,Overdue,,,Net 15
INV-001257,2314,PRJ-00428,2020-01-18,2020-02-02,,183109.16,0.08,14648.73,197757.89,USD,Draft,,,Net 15
INV-001258,22,PRJ-00721,2024-01-15,2024-01-30,,95004.91,0.08,7600.39,102605.3,USD,Overdue,,,Net 15
INV-001259,2154,PRJ-01037,2022-04-13,2022-06-12,,26996.87,0.08,2159.75,29156.62,USD,Overdue,,,Net 60
INV-001260,1978,PRJ-00462,2020-01-30,2020-02-29,,160991.17,0.08,12879.29,173870.46000000002,USD,Draft,,,Net 15
INV-001261,378,PRJ-00239,2023-06-29,2023-08-13,,122570.0,0.08,9805.6,132375.6,USD,Cancelled,,,Net 15
INV-001262,3129,PRJ-00047,2022-01-18,2022-03-04,,95252.12,0.08,7620.17,102872.29,USD,Sent,,,Net 30
INV-001263,3154,PRJ-00527,2022-02-25,2022-04-26,,122384.71,0.08,9790.78,132175.49000000002,USD,Overdue,,,Net 15
INV-001264,3501,,2024-01-01,2024-01-31,,106365.88,0.08,8509.27,114875.15000000001,USD,Sent,,Spend avoid bag within.,Net 30
INV-001265,1717,PRJ-00340,2021-02-06,2021-03-08,,51740.22,0.08,4139.22,55879.44,USD,Sent,,,Net 45
INV-001266,2601,PRJ-00953,2021-07-24,2021-08-08,,69973.4,0.08,5597.87,75571.26999999999,USD,Sent,,Close seem still world environment light.,Net 45
INV-001267,231,PRJ-01114,2021-01-19,2021-03-20,,34569.12,0.08,2765.53,37334.65,USD,Overdue,,,Net 45
INV-001268,3616,PRJ-00998,2023-03-26,2023-05-25,,111620.15,0.08,8929.61,120549.76,USD,Cancelled,,,Net 30
INV-001269,82,PRJ-00521,2024-05-24,2024-06-23,,122578.24,0.08,9806.26,132384.5,USD,Sent,,,Net 15
INV-001270,3210,PRJ-00436,2022-10-11,2022-11-10,,125362.89,0.08,10029.03,135391.92,USD,Overdue,,,Net 60
INV-001271,2899,PRJ-01027,2022-01-20,2022-02-19,,83137.82,0.08,6651.03,89788.85,USD,Draft,,,Net 15
INV-001272,4648,PRJ-01013,2022-03-04,2022-04-18,,6603.11,0.08,528.25,7131.36,USD,Sent,,,Net 45
INV-001273,459,PRJ-01144,2023-05-17,2023-06-01,,22220.77,0.08,1777.66,23998.43,USD,Sent,,,Net 15
INV-001274,86,PRJ-01092,2023-10-25,2023-11-24,,77317.51,0.08,6185.4,83502.90999999999,USD,Sent,,,Net 45
INV-001275,4545,PRJ-00377,2020-07-15,2020-08-29,,69031.59,0.08,5522.53,74554.12,USD,Draft,,,Net 15
INV-001276,3617,PRJ-00618,2022-06-29,2022-07-29,,177231.33,0.08,14178.51,191409.84,USD,Overdue,,,Net 15
INV-001277,4274,PRJ-00406,2020-04-21,2020-05-21,,156909.93,0.08,12552.79,169462.72,USD,Overdue,,,Net 15
INV-001278,3150,PRJ-00474,2020-04-20,2020-06-04,,34141.51,0.08,2731.32,36872.83,USD,Overdue,,Case movement happy majority rest.,Net 30
INV-001279,3503,,2020-07-15,2020-08-14,,68972.33,0.08,5517.79,74490.12,USD,Cancelled,,,Net 15
INV-001280,565,PRJ-00496,2023-08-27,2023-10-11,,146727.3,0.08,11738.18,158465.47999999998,USD,Cancelled,,,Net 15
INV-001281,4170,PRJ-00484,2020-11-14,2020-12-14,2020-12-15,59489.46,0.08,4759.16,64248.619999999995,USD,Paid,Check,Increase reflect in tax catch.,Net 30
INV-001282,2556,PRJ-00646,2022-04-03,2022-05-18,,127914.48,0.08,10233.16,138147.63999999998,USD,Sent,,Suggest whose door.,Net 60
INV-001283,4774,PRJ-01197,2022-06-22,2022-07-22,,175564.87,0.08,14045.19,189610.06,USD,Cancelled,,,Net 15
INV-001284,3228,PRJ-00782,2021-11-04,2021-12-19,,31445.52,0.08,2515.64,33961.16,USD,Draft,,,Net 60
INV-001285,1836,PRJ-00067,2023-05-05,2023-05-20,2023-05-24,44444.29,0.08,3555.54,47999.83,USD,Paid,Credit Card,,Net 45
INV-001286,2352,PRJ-00174,2020-10-18,2020-12-02,,104403.41,0.08,8352.27,112755.68000000001,USD,Sent,,,Net 30
INV-001287,150,PRJ-00695,2023-12-19,2024-02-02,,103341.23,0.08,8267.3,111608.53,USD,Cancelled,,,Net 45
INV-001288,3636,PRJ-00451,2023-05-03,2023-07-02,,57176.17,0.08,4574.09,61750.259999999995,USD,Overdue,,,Net 45
INV-001289,2908,,2021-06-26,2021-08-25,2021-08-18,35701.46,0.08,2856.12,38557.58,USD,Paid,PayPal,Occur hot role hot yard continue.,Net 30
INV-001290,2596,PRJ-01171,2021-10-20,2021-12-04,2021-12-07,189682.47,0.08,15174.6,204857.07,USD,Paid,Wire Transfer,Air off girl out himself some.,Net 60
INV-001291,1325,PRJ-00966,2024-01-30,2024-02-14,,53220.15,0.08,4257.61,57477.76,USD,Overdue,,,Net 30
INV-001292,3885,PRJ-00451,2022-09-18,2022-10-03,,23758.36,0.08,1900.67,25659.03,USD,Sent,,,Net 60
INV-001293,1646,PRJ-01111,2024-12-13,2024-12-28,2024-12-26,28969.21,0.08,2317.54,31286.75,USD,Paid,Wire Transfer,,Net 15
INV-001294,2928,PRJ-00207,2023-05-11,2023-06-25,,61438.43,0.08,4915.07,66353.5,USD,Cancelled,,,Net 30
INV-001295,2803,PRJ-01057,2024-03-02,2024-05-01,2024-05-05,104549.27,0.08,8363.94,112913.21,USD,Paid,Bank Transfer,Page light continue poor whether my mention something.,Net 30
INV-001296,183,PRJ-00064,2023-02-18,2023-03-20,,93282.51,0.08,7462.6,100745.11,USD,Sent,,Under oil successful himself central.,Net 45
INV-001297,2470,,2021-08-02,2021-09-16,,129821.25,0.08,10385.7,140206.95,USD,Sent,,,Net 45
INV-001298,1,PRJ-00197,2021-03-15,2021-05-14,,59178.72,0.08,4734.3,63913.020000000004,USD,Overdue,,,Net 45
INV-001299,499,PRJ-00853,2021-05-20,2021-06-04,,126753.77,0.08,10140.3,136894.07,USD,Sent,,,Net 15
INV-001300,4393,PRJ-01036,2020-01-13,2020-02-27,,18834.98,0.08,1506.8,20341.78,USD,Sent,,Laugh hospital keep oil explain partner.,Net 15
INV-001301,2367,PRJ-00533,2024-03-13,2024-03-28,,114957.78,0.08,9196.62,124154.4,USD,Sent,,,Net 30
INV-001302,182,PRJ-00802,2022-07-08,2022-07-23,2022-07-13,73828.69,0.08,5906.3,79734.99,USD,Paid,Credit Card,,Net 15
INV-001303,3586,PRJ-01045,2024-07-08,2024-09-06,,114998.7,0.08,9199.9,124198.59999999999,USD,Draft,,Much expect lawyer.,Net 45
INV-001304,3819,PRJ-00065,2024-01-21,2024-02-05,,172903.77,0.08,13832.3,186736.06999999998,USD,Overdue,,,Net 45
INV-001305,110,,2022-01-31,2022-04-01,2022-03-24,163731.96,0.08,13098.56,176830.52,USD,Paid,Check,,Net 15
INV-001306,1402,PRJ-00408,2020-11-11,2020-12-11,,84710.22,0.08,6776.82,91487.04000000001,USD,Draft,,Science source ten design else act citizen.,Net 45
INV-001307,3972,,2022-06-03,2022-06-18,,86793.21,0.08,6943.46,93736.67000000001,USD,Draft,,Determine up big character share.,Net 60
INV-001308,3115,PRJ-00263,2023-03-07,2023-05-06,,45109.57,0.08,3608.77,48718.34,USD,Cancelled,,,Net 15
INV-001309,783,PRJ-00667,2022-10-12,2022-11-11,,32149.44,0.08,2571.96,34721.4,USD,Draft,,,Net 60
INV-001310,70,PRJ-00320,2024-10-17,2024-12-01,2024-12-02,138473.91,0.08,11077.91,149551.82,USD,Paid,Credit Card,,Net 60
INV-001311,675,PRJ-00030,2021-08-16,2021-09-15,,56012.68,0.08,4481.01,60493.69,USD,Cancelled,,,Net 60
INV-001312,4268,PRJ-00250,2020-01-19,2020-03-04,,144181.92,0.08,11534.55,155716.47,USD,Sent,,Box order physical very.,Net 60
INV-001313,2387,PRJ-00500,2021-02-22,2021-03-09,,172123.67,0.08,13769.89,185893.56,USD,Draft,,,Net 60
INV-001314,2887,PRJ-00576,2024-02-22,2024-03-08,,84994.01,0.08,6799.52,91793.53,USD,Draft,,,Net 45
INV-001315,1075,PRJ-01014,2024-07-15,2024-08-29,,102589.99,0.08,8207.2,110797.19,USD,Overdue,,,Net 30
INV-001316,2899,,2023-06-29,2023-07-29,,42070.82,0.08,3365.67,45436.49,USD,Sent,,Able recently in while rich employee.,Net 15
INV-001317,1216,,2022-01-21,2022-03-22,,155232.2,0.08,12418.58,167650.78,USD,Sent,,Experience today of charge go likely shoulder.,Net 15
INV-001318,2632,PRJ-01045,2023-03-18,2023-05-02,,70674.13,0.08,5653.93,76328.06,USD,Sent,,,Net 30
INV-001319,2051,PRJ-01054,2021-10-30,2021-12-14,,165498.52,0.08,13239.88,178738.4,USD,Overdue,,Court now ten they my voice argue.,Net 30
INV-001320,1831,PRJ-00772,2020-01-14,2020-01-29,,195401.92,0.08,15632.15,211034.07,USD,Sent,,,Net 15
INV-001321,975,PRJ-00355,2024-07-29,2024-08-13,,154049.05,0.08,12323.92,166372.97,USD,Draft,,,Net 45
INV-001322,2614,,2024-02-07,2024-02-22,,176567.69,0.08,14125.42,190693.11000000002,USD,Cancelled,,,Net 30
INV-001323,4989,PRJ-00835,2024-10-31,2024-12-15,,130364.97,0.08,10429.2,140794.17,USD,Overdue,,Author fight not lay.,Net 15
INV-001324,3891,,2020-11-06,2020-12-21,,70864.98,0.08,5669.2,76534.18,USD,Sent,,,Net 45
INV-001325,2708,PRJ-00525,2020-07-22,2020-08-21,,191508.18,0.08,15320.65,206828.83,USD,Draft,,,Net 15
INV-001326,4786,PRJ-00994,2021-02-12,2021-03-29,2021-03-22,164431.07,0.08,13154.49,177585.56,USD,Paid,Wire Transfer,Child manager identify lead fill report.,Net 45
INV-001327,2644,PRJ-01177,2022-03-05,2022-03-20,2022-03-25,89780.11,0.08,7182.41,96962.52,USD,Paid,Wire Transfer,Education determine business hotel down reduce way.,Net 30
INV-001328,4989,PRJ-00115,2024-09-07,2024-11-06,,160856.79,0.08,12868.54,173725.33000000002,USD,Overdue,,,Net 15
INV-001329,4327,PRJ-00910,2024-02-07,2024-02-22,,169715.41,0.08,13577.23,183292.64,USD,Overdue,,,Net 15
INV-001330,110,PRJ-01128,2020-06-18,2020-07-03,,34813.21,0.08,2785.06,37598.27,USD,Draft,,Meeting each first something none far find.,Net 15
INV-001331,3061,PRJ-00952,2021-11-09,2022-01-08,2022-01-03,172763.79,0.08,13821.1,186584.89,USD,Paid,Credit Card,Answer girl pressure your camera turn appear shake.,Net 60
INV-001332,156,PRJ-00323,2024-05-04,2024-06-18,2024-06-19,148172.41,0.08,11853.79,160026.2,USD,Paid,Credit Card,,Net 45
INV-001333,2512,PRJ-01049,2022-12-26,2023-01-10,2023-01-07,160503.83,0.08,12840.31,173344.13999999998,USD,Paid,Wire Transfer,,Net 60
INV-001334,4024,PRJ-00241,2022-05-10,2022-06-24,,31004.18,0.08,2480.33,33484.51,USD,Cancelled,,,Net 45
INV-001335,1189,PRJ-00331,2023-12-10,2023-12-25,,157295.94,0.08,12583.68,169879.62,USD,Overdue,,Prevent deal another investment international through anything visit.,Net 60
INV-001336,100,,2020-05-06,2020-06-20,,67799.55,0.08,5423.96,73223.51000000001,USD,Sent,,,Net 30
INV-001337,895,PRJ-00274,2020-10-23,2020-11-07,,56497.53,0.08,4519.8,61017.33,USD,Draft,,,Net 30
INV-001338,4692,PRJ-01047,2020-11-06,2020-12-21,,42479.99,0.08,3398.4,45878.39,USD,Overdue,,,Net 45
INV-001339,3363,PRJ-00053,2023-06-14,2023-07-14,,144558.53,0.08,11564.68,156123.21,USD,Draft,,,Net 15
INV-001340,1707,PRJ-00477,2020-11-05,2020-11-20,,53188.68,0.08,4255.09,57443.770000000004,USD,Sent,,Song develop left forward south player.,Net 15
INV-001341,2915,PRJ-00304,2021-09-24,2021-10-09,,137536.99,0.08,11002.96,148539.94999999998,USD,Sent,,,Net 45
INV-001342,3382,PRJ-00845,2020-06-18,2020-07-18,,186988.89,0.08,14959.11,201948.0,USD,Cancelled,,Safe ten soon Republican goal.,Net 45
INV-001343,4358,PRJ-00480,2020-07-29,2020-08-13,,158658.94,0.08,12692.72,171351.66,USD,Overdue,,Firm central and next long plant without professor.,Net 15
INV-001344,1548,,2023-02-20,2023-03-22,,107124.06,0.08,8569.92,115693.98,USD,Cancelled,,Draw what such plant authority cause get stage.,Net 45
INV-001345,1292,PRJ-00579,2024-08-21,2024-09-05,2024-09-10,147747.52,0.08,11819.8,159567.31999999998,USD,Paid,PayPal,,Net 45
INV-001346,29,PRJ-00461,2020-10-03,2020-11-02,,41541.98,0.08,3323.36,44865.340000000004,USD,Cancelled,,,Net 15
INV-001347,1335,PRJ-00015,2023-07-14,2023-07-29,,162691.02,0.08,13015.28,175706.3,USD,Cancelled,,Smile health place result.,Net 60
INV-001348,3849,PRJ-00165,2024-06-08,2024-07-08,,168275.51,0.08,13462.04,181737.55000000002,USD,Overdue,,,Net 15
INV-001349,3741,PRJ-00829,2024-06-01,2024-07-31,,106156.64,0.08,8492.53,114649.17,USD,Cancelled,,,Net 60
INV-001350,3579,PRJ-00165,2022-09-07,2022-11-06,2022-11-04,100406.2,0.08,8032.5,108438.7,USD,Paid,PayPal,,Net 60
INV-001351,2949,PRJ-00439,2023-11-04,2024-01-03,2023-12-29,179013.03,0.08,14321.04,193334.07,USD,Paid,PayPal,Feel more drop quickly professional protect.,Net 15
INV-001352,1767,PRJ-01104,2023-07-24,2023-08-08,,103619.21,0.08,8289.54,111908.75,USD,Draft,,Republican piece necessary if across manage meeting author.,Net 30
INV-001353,2999,PRJ-00559,2024-05-26,2024-07-10,,66788.41,0.08,5343.07,72131.48000000001,USD,Sent,,,Net 60
INV-001354,2160,,2020-03-18,2020-05-17,2020-05-09,26079.61,0.08,2086.37,28165.98,USD,Paid,Bank Transfer,,Net 45
INV-001355,3534,PRJ-00762,2023-05-16,2023-06-15,,102176.22,0.08,8174.1,110350.32,USD,Draft,,Visit interest course experience each.,Net 45
INV-001356,2915,PRJ-00658,2020-10-29,2020-12-13,,159885.33,0.08,12790.83,172676.15999999997,USD,Draft,,,Net 15
INV-001357,1949,PRJ-00362,2020-11-28,2021-01-27,,67224.06,0.08,5377.92,72601.98,USD,Sent,,Congress strategy pattern huge.,Net 45
INV-001358,3694,PRJ-01193,2022-08-21,2022-09-20,,84050.12,0.08,6724.01,90774.12999999999,USD,Sent,,,Net 15
INV-001359,275,PRJ-00249,2024-12-04,2024-12-19,,47565.94,0.08,3805.28,51371.22,USD,Cancelled,,General rich picture American heavy religious.,Net 15
INV-001360,1512,PRJ-00320,2024-06-26,2024-08-25,,145366.21,0.08,11629.3,156995.50999999998,USD,Overdue,,,Net 45
INV-001361,1240,PRJ-00173,2020-10-19,2020-11-03,,182437.14,0.08,14594.97,197032.11000000002,USD,Cancelled,,Take serve modern manage occur smile.,Net 60
INV-001362,2425,PRJ-00323,2023-12-14,2024-01-13,2024-01-09,28420.48,0.08,2273.64,30694.12,USD,Paid,Credit Card,Seven ready message activity your friend.,Net 30
INV-001363,1404,PRJ-00719,2022-11-11,2023-01-10,2022-12-31,10118.42,0.08,809.47,10927.89,USD,Paid,Wire Transfer,,Net 15
INV-001364,4387,,2022-10-04,2022-11-18,,65167.52,0.08,5213.4,70380.92,USD,Overdue,,,Net 60
INV-001365,2185,PRJ-00218,2020-02-22,2020-04-22,,41961.03,0.08,3356.88,45317.909999999996,USD,Overdue,,Natural explain issue by.,Net 45
INV-001366,1105,PRJ-00885,2024-11-06,2024-12-21,,36644.5,0.08,2931.56,39576.06,USD,Cancelled,,,Net 60
INV-001367,4506,PRJ-00314,2020-09-05,2020-11-04,2020-11-06,17826.35,0.08,1426.11,19252.46,USD,Paid,Wire Transfer,,Net 45
INV-001368,1317,PRJ-00103,2020-05-24,2020-06-08,,48776.68,0.08,3902.13,52678.81,USD,Draft,,,Net 15
INV-001369,1131,PRJ-00222,2024-04-09,2024-04-24,,189394.57,0.08,15151.57,204546.14,USD,Overdue,,,Net 15
INV-001370,2374,PRJ-01017,2022-10-10,2022-12-09,2022-11-30,49883.55,0.08,3990.68,53874.23,USD,Paid,PayPal,,Net 60
INV-001371,31,PRJ-01024,2021-08-25,2021-09-24,,115194.82,0.08,9215.59,124410.41,USD,Overdue,,Drug allow realize some.,Net 15
INV-001372,655,PRJ-00466,2023-01-27,2023-02-11,,87473.64,0.08,6997.89,94471.53,USD,Cancelled,,,Net 15
INV-001373,425,PRJ-00925,2024-03-13,2024-05-12,,26815.5,0.08,2145.24,28960.739999999998,USD,Overdue,,,Net 60
INV-001374,3558,PRJ-00525,2023-04-15,2023-04-30,,138789.5,0.08,11103.16,149892.66,USD,Overdue,,Another animal feel action interest pull success.,Net 15
INV-001375,3319,PRJ-00693,2020-02-25,2020-04-10,2020-04-08,158331.66,0.08,12666.53,170998.19,USD,Paid,Bank Transfer,,Net 15
INV-001376,2233,PRJ-01039,2024-04-10,2024-06-09,2024-06-06,61826.39,0.08,4946.11,66772.5,USD,Paid,Wire Transfer,,Net 45
INV-001377,2591,PRJ-00854,2020-07-30,2020-09-13,,177474.43,0.08,14197.95,191672.38,USD,Overdue,,Apply no especially their owner.,Net 60
INV-001378,3567,PRJ-00487,2023-04-13,2023-04-28,,71898.33,0.08,5751.87,77650.2,USD,Sent,,,Net 45
INV-001379,753,PRJ-01105,2022-01-13,2022-02-12,,182395.15,0.08,14591.61,196986.76,USD,Draft,,,Net 60
INV-001380,4415,PRJ-01133,2022-06-06,2022-08-05,,105895.66,0.08,8471.65,114367.31,USD,Draft,,Thing capital would page.,Net 60
INV-001381,1758,PRJ-01080,2021-01-05,2021-02-19,,86260.23,0.08,6900.82,93161.04999999999,USD,Cancelled,,,Net 60
INV-001382,520,,2021-08-16,2021-09-30,,132287.89,0.08,10583.03,142870.92,USD,Overdue,,,Net 30
INV-001383,3558,PRJ-00484,2020-12-02,2021-01-16,2021-01-11,39432.78,0.08,3154.62,42587.4,USD,Paid,Bank Transfer,,Net 30
INV-001384,1213,PRJ-00972,2022-04-21,2022-05-06,2022-04-30,182656.28,0.08,14612.5,197268.78,USD,Paid,PayPal,,Net 30
INV-001385,3231,PRJ-00361,2021-11-16,2021-12-31,,109162.29,0.08,8732.98,117895.26999999999,USD,Overdue,,,Net 30
